Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
tramse,transe,transe,7,"(0, 1, 0)",1,6
tlajet,trajet,trajet,6,"(0, 1, 0)",1,6
tlaits,traits,traits,7,"(0, 1, 0)",1,6
tlaire,traire,traire,7,"(0, 1, 0)",1,6
tlafic,trafic,trafic,7,"(0, 1, 0)",1,6
tlacas,tracas,tracas,7,"(0, 1, 0)",1,6
towtou,toutou,toutou,4,"(0, 1, 0)",1,6
tliste,triste,triste,7,"(0, 1, 0)",1,6
tlicot,tricot,tricot,6,"(0, 1, 0)",1,6
tribwt,tribut,tribut,6,"(0, 1, 0)",1,6
treuir,treuil,treuil,7,"(0, 1, 0)",1,6
tlésor,trésor,trésor,5,"(0, 1, 0)",1,6
tlépas,trépas,trépas,7,"(0, 1, 0)",1,6
tremte,trente,trente,7,"(0, 1, 0)",1,6
tleize,treize,treize,7,"(0, 1, 0)",1,6
trèfre,trèfle,trèfle,7,"(0, 1, 0)",1,6
tlavée,travée,travée,7,"(0, 1, 0)",1,6
frongt,front,front,6,"(0, 1, 0)",1,6
fliand,friand,friand,7,"(0, 1, 0)",1,6
frênge,frêne,frêne,7,"(0, 1, 0)",1,6
freign,frein,frein,7,"(0, 1, 0)",1,6
flange,frange,frange,7,"(0, 1, 0)",1,6
flacas,fracas,fracas,7,"(0, 1, 0)",1,6
foulmi,fourmi,fourmi,6,"(0, 1, 0)",1,6
foygue,fougue,fougue,5,"(0, 1, 0)",1,6
foudle,foudre,foudre,6,"(0, 1, 0)",1,6
foltes,fortes,fort,6,"(0, 1, 0)",1,6
fognte,fonte,fonte,5,"(0, 1, 0)",1,6
foisom,foison,foison,5,"(0, 1, 0)",1,6
foetys,foetus,foetus,5,"(0, 1, 0)",1,6
tulban,turban,turban,7,"(0, 1, 0)",1,6
tylipe,tulipe,tulipe,7,"(0, 1, 0)",1,6
trwite,truite,truite,7,"(0, 1, 0)",1,6
tryand,truand,truand,7,"(0, 1, 0)",1,6
trowpe,troupe,troupe,6,"(0, 1, 0)",1,6
tlogne,trogne,trogne,7,"(0, 1, 0)",1,6
flewve,fleuve,fleuve,7,"(0, 1, 0)",1,6
fregme,flegme,flegme,7,"(0, 1, 0)",1,6
frèche,flèche,flèche,7,"(0, 1, 0)",1,6
flaqye,flaque,flaque,6,"(0, 1, 0)",1,6
framme,flamme,flamme,7,"(0, 1, 0)",1,6
firgne,firme,firme,7,"(0, 1, 0)",1,6
fièvle,fièvre,fièvre,7,"(0, 1, 0)",1,6
fiemte,fiente,fiente,7,"(0, 1, 0)",1,6
fidère,fidèle,fidèle,7,"(0, 1, 0)",1,6
wltime,ultime,ultime,7,"(0, 1, 0)",1,6
urcère,ulcère,ulcère,7,"(0, 1, 0)",1,6
tyragn,tyran,tyran,7,"(0, 1, 0)",1,6
tuphus,typhus,typhus,6,"(0, 1, 0)",1,6
tuphon,typhon,typhon,6,"(0, 1, 0)",1,6
twteur,tuteur,tuteur,5,"(0, 1, 0)",1,6
tyrent,turent,turent,7,"(0, 1, 0)",1,6
turbim,turbin,turbine,7,"(0, 1, 0)",1,6
fiacle,fiacre,fiacre,7,"(0, 1, 0)",1,6
féloce,féroce,féroce,6,"(0, 1, 0)",1,6
féliés,fériés,fériés,7,"(0, 1, 0)",1,6
féodar,féodal,féodal,7,"(0, 1, 0)",1,6
fegnme,femme,femme,7,"(0, 1, 0)",1,6
fawots,fayots,fayots,6,"(0, 1, 0)",1,6
faveul,faveur,faveur,5,"(0, 1, 0)",1,6
vawdou,vaudou,vaudou,5,"(0, 1, 0)",1,6
vassar,vassal,vassal,7,"(0, 1, 0)",1,6
valech,varech,varech,7,"(0, 1, 0)",1,6
vapeyr,vapeur,vapeur,5,"(0, 1, 0)",1,6
varise,valise,valise,7,"(0, 1, 0)",1,6
vairle,vaille,valoir,7,"(0, 1, 0)",1,6
vagwes,vagues,vague,7,"(0, 1, 0)",1,6
vagign,vagin,vagin,7,"(0, 1, 0)",1,6
vaccim,vaccin,vaccin,7,"(0, 1, 0)",1,6
wtérus,utérus,utérus,6,"(0, 1, 0)",1,6
usimes,usines,usine,7,"(0, 1, 0)",1,6
faucom,faucon,faucon,6,"(0, 1, 0)",1,6
famons,fanons,fanons,5,"(0, 1, 0)",1,6
famime,famine,famine,7,"(0, 1, 0)",1,6
fakils,fakirs,fakirs,7,"(0, 1, 0)",1,6
fairle,faille,faille,7,"(0, 1, 0)",1,6
faibre,faible,faible,7,"(0, 1, 0)",1,6
façong,façon,façon,6,"(0, 1, 0)",1,6
facire,facile,facile,7,"(0, 1, 0)",1,6
exqyis,exquis,exquis,7,"(0, 1, 0)",1,6
velrou,verrou,verrou,5,"(0, 1, 0)",1,6
vérore,vérole,vérole,6,"(0, 1, 0)",1,6
velger,verger,verger,6,"(0, 1, 0)",1,6
vemtre,ventre,ventre,6,"(0, 1, 0)",1,6
vegnin,venin,venin,6,"(0, 1, 0)",1,6
veigne,veine,veine,7,"(0, 1, 0)",1,6
expelt,expert,expert,7,"(0, 1, 0)",1,6
excyse,excuse,excuse,7,"(0, 1, 0)",1,6
évêqye,évêque,évêque,6,"(0, 1, 0)",1,6
étloit,étroit,étroit,6,"(0, 1, 0)",1,6
étlier,étrier,étrier,6,"(0, 1, 0)",1,6
vigire,vigile,vigile,7,"(0, 1, 0)",1,6
vielge,vierge,vierge,7,"(0, 1, 0)",1,6
veltex,vertex,vertex,7,"(0, 1, 0)",1,6
verrwe,verrue,verrue,6,"(0, 1, 0)",1,6
étoire,étoile,étoile,7,"(0, 1, 0)",1,6
étagng,étang,étang,7,"(0, 1, 0)",1,6
étaron,étalon,étalon,6,"(0, 1, 0)",1,6
étaing,étain,étain,7,"(0, 1, 0)",1,6
étabre,étable,étable,7,"(0, 1, 0)",1,6
essiew,essieu,essieu,6,"(0, 1, 0)",1,6
essain,essaim,essaim,7,"(0, 1, 0)",1,6
esqwif,esquif,esquif,7,"(0, 1, 0)",1,6
esplit,esprit,esprit,7,"(0, 1, 0)",1,6
espoil,espoir,espoir,5,"(0, 1, 0)",1,6
espiom,espion,espion,6,"(0, 1, 0)",1,6
escloc,escroc,escroc,6,"(0, 1, 0)",1,6
vorume,volume,volume,6,"(0, 1, 0)",1,6
vollew,volley,volley,6,"(0, 1, 0)",1,6
vorcan,volcan,volcan,6,"(0, 1, 0)",1,6
voilie,voirie,voirie,6,"(0, 1, 0)",1,6
virire,virile,viril,7,"(0, 1, 0)",1,6
vipèle,vipère,vipère,7,"(0, 1, 0)",1,6
vioret,violet,violet,7,"(0, 1, 0)",1,6
vinggt,vingt,vingt,6,"(0, 1, 0)",1,6
escare,escale,escale,7,"(0, 1, 0)",1,6
éludit,érudit,érudit,7,"(0, 1, 0)",1,6
elsatz,ersatz,ersatz,7,"(0, 1, 0)",1,6
elmite,ermite,ermite,7,"(0, 1, 0)",1,6
élable,érable,érable,7,"(0, 1, 0)",1,6
époqye,époque,époque,6,"(0, 1, 0)",1,6
épiqye,épique,épique,6,"(0, 1, 0)",1,6
egnvoi,envoi,envoi,5,"(0, 1, 0)",1,6
entiel,entier,entier,5,"(0, 1, 0)",1,6
émorme,énorme,énorme,6,"(0, 1, 0)",1,6
egnnui,ennui,ennui,5,"(0, 1, 0)",1,6
encros,enclos,enclos,6,"(0, 1, 0)",1,6
égnail,émail,émail,7,"(0, 1, 0)",1,6
élixil,élixir,élixir,6,"(0, 1, 0)",1,6
égrise,église,église,7,"(0, 1, 0)",1,6
égélie,égérie,égérie,7,"(0, 1, 0)",1,6
zémith,zénith,zénith,6,"(0, 1, 0)",1,6
yaowrt,yaourt,yaourt,5,"(0, 1, 0)",1,6
voltex,vortex,vortex,6,"(0, 1, 0)",1,6
effloi,effroi,effroi,6,"(0, 1, 0)",1,6
effolt,effort,effort,6,"(0, 1, 0)",1,6
écuyel,écuyer,écuyer,6,"(0, 1, 0)",1,6
éculie,écurie,écurie,7,"(0, 1, 0)",1,6
éclits,écrits,écrire,7,"(0, 1, 0)",1,6
écrang,écran,écran,7,"(0, 1, 0)",1,6
éclole,éclore,éclore,6,"(0, 1, 0)",1,6
écrair,éclair,éclair,6,"(0, 1, 0)",1,6
ébènge,ébène,ébène,6,"(0, 1, 0)",1,6
agléer,agréer,agréer,6,"(0, 1, 0)",1,6
affara,affala,affaler,7,"(0, 1, 0)",1,6
adurée,adulée,aduler,7,"(0, 1, 0)",1,6
admila,admira,admirer,7,"(0, 1, 0)",1,6
accysa,accusa,accuser,7,"(0, 1, 0)",1,6
ablège,abrège,abréger,7,"(0, 1, 0)",1,6
zoyave,zouave,zouave,6,"(0, 1, 0)",1,6
aspila,aspira,aspirer,7,"(0, 1, 0)",1,6
alriva,arriva,arriver,7,"(0, 1, 0)",1,6
apromb,aplomb,aplomb,6,"(0, 1, 0)",1,6
agnima,anima,animer,6,"(0, 1, 0)",1,6
agnusa,amusa,amuser,7,"(0, 1, 0)",1,6
amolce,amorce,amorce,7,"(0, 1, 0)",1,6
anende,amende,amende,7,"(0, 1, 0)",1,6
amalre,amarre,amarre,7,"(0, 1, 0)",1,6
arluma,alluma,allumer,7,"(0, 1, 0)",1,6
alelte,alerte,alerte,7,"(0, 1, 0)",1,6
alalme,alarme,alarme,7,"(0, 1, 0)",1,6
drwide,druide,druide,7,"(0, 1, 0)",1,6
dloite,droite,droit,7,"(0, 1, 0)",1,6
drange,drame,drame,7,"(0, 1, 0)",1,6
dlagon,dragon,dragon,6,"(0, 1, 0)",1,6
dlagée,dragée,dragée,7,"(0, 1, 0)",1,6
doyegn,doyen,doyen,6,"(0, 1, 0)",1,6
doydou,doudou,doudou,4,"(0, 1, 0)",1,6
barise,balise,balise,6,"(0, 1, 0)",1,6
barade,balade,balade,6,"(0, 1, 0)",1,6
bâirla,bâilla,bâiller,6,"(0, 1, 0)",1,6
avolta,avorta,avorter,7,"(0, 1, 0)",1,6
avelti,averti,avertir,7,"(0, 1, 0)",1,6
avangt,avant,avant,7,"(0, 1, 0)",1,6
awtant,autant,autant,7,"(0, 1, 0)",1,6
augule,augure,augure,6,"(0, 1, 0)",1,6
attila,attira,attirer,7,"(0, 1, 0)",1,6
attera,attela,atteler,7,"(0, 1, 0)",1,6
dormen,dolmen,dolmen,6,"(0, 1, 0)",1,6
dollal,dollar,dollar,5,"(0, 1, 0)",1,6
docire,docile,docile,6,"(0, 1, 0)",1,6
diving,divin,divin,7,"(0, 1, 0)",1,6
divels,divers,divers,7,"(0, 1, 0)",1,6
divagn,divan,divan,7,"(0, 1, 0)",1,6
disqye,disque,disque,6,"(0, 1, 0)",1,6
dilect,direct,direct,7,"(0, 1, 0)",1,6
dinggo,dingo,dingo,5,"(0, 1, 0)",1,6
blagwe,blague,blague,5,"(0, 1, 0)",1,6
beulre,beurre,beurre,6,"(0, 1, 0)",1,6
beugra,beugla,beugler,6,"(0, 1, 0)",1,6
bêrent,bêlent,bêler,6,"(0, 1, 0)",1,6
béangt,béant,béant,6,"(0, 1, 0)",1,6
basamé,basané,basané,6,"(0, 1, 0)",1,6
bagnni,banni,bannir,5,"(0, 1, 0)",1,6
bangde,bande,bande,5,"(0, 1, 0)",1,6
braqya,braqua,braquer,5,"(0, 1, 0)",1,6
blaise,braise,braise,6,"(0, 1, 0)",1,6
bowrru,bourru,bourru,4,"(0, 1, 0)",1,6
boyrra,bourra,bourrer,5,"(0, 1, 0)",1,6
bowffe,bouffe,bouffe,5,"(0, 1, 0)",1,6
boucre,boucle,boucle,5,"(0, 1, 0)",1,6
bowche,bouche,bouche,5,"(0, 1, 0)",1,6
bloyse,blouse,blouse,5,"(0, 1, 0)",1,6
brotti,blotti,blottir,6,"(0, 1, 0)",1,6
brinde,blinde,blinder,6,"(0, 1, 0)",1,6
dignde,dinde,dinde,6,"(0, 1, 0)",1,6
dignge,digne,digne,7,"(0, 1, 0)",1,6
diffws,diffus,diffuser,6,"(0, 1, 0)",1,6
dieser,diesel,diesel,7,"(0, 1, 0)",1,6
diabre,diable,diable,7,"(0, 1, 0)",1,6
devign,devin,devin,7,"(0, 1, 0)",1,6
détair,détail,détail,7,"(0, 1, 0)",1,6
déswet,désuet,désuet,7,"(0, 1, 0)",1,6
destim,destin,destin,7,"(0, 1, 0)",1,6
dessim,dessin,dessin,7,"(0, 1, 0)",1,6
déselt,désert,désert,7,"(0, 1, 0)",1,6
dépyté,député,député,7,"(0, 1, 0)",1,6
dépalt,départ,départ,7,"(0, 1, 0)",1,6
carque,calque,calque,6,"(0, 1, 0)",1,6
cairlé,caillé,cailler,7,"(0, 1, 0)",1,6
cairle,caille,caille,7,"(0, 1, 0)",1,6
bluine,bruine,bruine,6,"(0, 1, 0)",1,6
browta,brouta,brouter,5,"(0, 1, 0)",1,6
blosse,brosse,brosse,6,"(0, 1, 0)",1,6
blonze,bronze,bronze,5,"(0, 1, 0)",1,6
brirla,brilla,briller,6,"(0, 1, 0)",1,6
denlée,denrée,denrée,6,"(0, 1, 0)",1,6
dengie,demie,demi,7,"(0, 1, 0)",1,6
demaim,demain,demain,7,"(0, 1, 0)",1,6
délyge,déluge,déluge,7,"(0, 1, 0)",1,6
dérice,délice,délice,7,"(0, 1, 0)",1,6
défayt,défaut,défaut,6,"(0, 1, 0)",1,6
dédare,dédale,dédale,7,"(0, 1, 0)",1,6
déclet,décret,décret,7,"(0, 1, 0)",1,6
ciseaw,ciseau,ciseau,6,"(0, 1, 0)",1,6
choyïa,chouïa,chouïa,6,"(0, 1, 0)",1,6
chôgné,chômé,chômer,7,"(0, 1, 0)",1,6
chiqwe,chique,chique,6,"(0, 1, 0)",1,6
chalme,charme,charme,7,"(0, 1, 0)",1,6
chalge,charge,charge,7,"(0, 1, 0)",1,6
celtes,certes,certes,7,"(0, 1, 0)",1,6
cercre,cercle,cercle,7,"(0, 1, 0)",1,6
centle,centre,centre,6,"(0, 1, 0)",1,6
cavare,cavale,cavaler,7,"(0, 1, 0)",1,6
casqwe,casque,casque,6,"(0, 1, 0)",1,6
coqyet,coquet,coquet,6,"(0, 1, 0)",1,6
comfia,confia,confier,5,"(0, 1, 0)",1,6
cognme,comme,comme,6,"(0, 1, 0)",1,6
conble,comble,comble,6,"(0, 1, 0)",1,6
coffle,coffre,coffre,6,"(0, 1, 0)",1,6
croche,cloche,cloche,7,"(0, 1, 0)",1,6
crigna,cligna,cligner,7,"(0, 1, 0)",1,6
criché,cliché,cliché,7,"(0, 1, 0)",1,6
clelgé,clergé,clergé,7,"(0, 1, 0)",1,6
claqye,claque,claque,6,"(0, 1, 0)",1,6
crapet,clapet,clapet,7,"(0, 1, 0)",1,6
citlon,citron,citron,6,"(0, 1, 0)",1,6
débire,débile,débile,7,"(0, 1, 0)",1,6
damger,danger,danger,5,"(0, 1, 0)",1,6
darles,dalles,dalle,7,"(0, 1, 0)",1,6
cuprès,cyprès,cyprès,7,"(0, 1, 0)",1,6
cygnge,cygne,cygne,7,"(0, 1, 0)",1,6
cuttel,cutter,cutter,6,"(0, 1, 0)",1,6
cwrsus,cursus,cursus,6,"(0, 1, 0)",1,6
cwpide,cupide,cupide,7,"(0, 1, 0)",1,6
clèche,crèche,crèche,7,"(0, 1, 0)",1,6
claqua,craqua,craquer,6,"(0, 1, 0)",1,6
crâgne,crâne,crâne,7,"(0, 1, 0)",1,6
clacha,cracha,cracher,7,"(0, 1, 0)",1,6
cowple,couple,couple,6,"(0, 1, 0)",1,6
cowcha,coucha,coucher,6,"(0, 1, 0)",1,6
colset,corset,corset,6,"(0, 1, 0)",1,6
colsée,corsée,corser,6,"(0, 1, 0)",1,6
corgne,corne,corne,6,"(0, 1, 0)",1,6
cwivre,cuivre,cuivre,7,"(0, 1, 0)",1,6
cwisse,cuisse,cuisse,7,"(0, 1, 0)",1,6
cluche,cruche,cruche,7,"(0, 1, 0)",1,6
cloupe,croupe,croupe,6,"(0, 1, 0)",1,6
clotte,crotte,crotte,7,"(0, 1, 0)",1,6
closse,crosse,crosse,7,"(0, 1, 0)",1,6
cloate,croate,croate,7,"(0, 1, 0)",1,6
délile,délire,délire,7,"(0, 1, 0)",1,6
dehols,dehors,dehors,6,"(0, 1, 0)",1,6
déceré,décelé,déceler,7,"(0, 1, 0)",1,6
deboyt,debout,debout,5,"(0, 1, 0)",1,6
dagnse,danse,danse,6,"(0, 1, 0)",1,6
damois,danois,danois,5,"(0, 1, 0)",1,6
clypte,crypte,crypte,7,"(0, 1, 0)",1,6
cloûte,croûte,croûte,7,"(0, 1, 0)",1,6
croyla,croula,crouler,6,"(0, 1, 0)",1,6
clispa,crispa,crispa,7,"(0, 1, 0)",1,6
cribra,cribla,cribler,7,"(0, 1, 0)",1,6
criqye,crique,crique,6,"(0, 1, 0)",1,6
crétim,crétin,crétin,7,"(0, 1, 0)",1,6
clépus,crépus,crépus,6,"(0, 1, 0)",1,6
cléole,créole,créole,6,"(0, 1, 0)",1,6
crègne,crème,crème,7,"(0, 1, 0)",1,6
clédit,crédit,crédit,7,"(0, 1, 0)",1,6
crawon,crayon,crayon,6,"(0, 1, 0)",1,6
classe,crasse,crasse,7,"(0, 1, 0)",1,6
doyche,douche,douche,6,"(0, 1, 0)",1,6
dilige,dirige,diriger,7,"(0, 1, 0)",1,6
digèle,digère,digérer,7,"(0, 1, 0)",1,6
dévara,dévala,dévaler,7,"(0, 1, 0)",1,6
dessys,dessus,dessus,6,"(0, 1, 0)",1,6
déloba,déroba,dérober,6,"(0, 1, 0)",1,6
délapa,dérapa,déraper,7,"(0, 1, 0)",1,6
depyis,depuis,depuis,7,"(0, 1, 0)",1,6
démori,démoli,démolir,6,"(0, 1, 0)",1,6
éruder,éluder,éluder,6,"(0, 1, 0)",1,6
effala,effara,effarer,7,"(0, 1, 0)",1,6
édwqué,éduqué,éduquer,6,"(0, 1, 0)",1,6
éclasa,écrasa,écraser,7,"(0, 1, 0)",1,6
écowta,écouta,écouter,6,"(0, 1, 0)",1,6
échoye,échoue,échouer,5,"(0, 1, 0)",1,6
ébrowa,ébroua,ébrouer,5,"(0, 1, 0)",1,6
ébroui,ébloui,ébloui,5,"(0, 1, 0)",1,6
dlogue,drogue,drogue,6,"(0, 1, 0)",1,6
dlessa,dressa,dresser,7,"(0, 1, 0)",1,6
cowote,coyote,coyote,5,"(0, 1, 0)",1,6
coutir,coutil,coutil,6,"(0, 1, 0)",1,6
coysin,cousin,cousin,6,"(0, 1, 0)",1,6
coyrte,courte,court,6,"(0, 1, 0)",1,6
coudle,coudre,coudre,6,"(0, 1, 0)",1,6
cowcou,coucou,coucou,4,"(0, 1, 0)",1,6
cotong,coton,coton,5,"(0, 1, 0)",1,6
coteaw,coteau,coteau,5,"(0, 1, 0)",1,6
colvée,corvée,corvée,6,"(0, 1, 0)",1,6
coltex,cortex,cortex,6,"(0, 1, 0)",1,6
éliger,ériger,ériger,6,"(0, 1, 0)",1,6
élafle,érafle,érafler,7,"(0, 1, 0)",1,6
éqyipe,équipe,équipe,7,"(0, 1, 0)",1,6
épaure,épaule,épaule,7,"(0, 1, 0)",1,6
egnvie,envie,envie,6,"(0, 1, 0)",1,6
emtres,entres,entrer,6,"(0, 1, 0)",1,6
entana,entama,entamer,6,"(0, 1, 0)",1,6
émoncé,énoncé,énoncer,6,"(0, 1, 0)",1,6
enjôre,enjôle,enjôler,5,"(0, 1, 0)",1,6
emcore,encore,encore,5,"(0, 1, 0)",1,6
engpli,empli,emplir,7,"(0, 1, 0)",1,6
enpara,empara,emparer,7,"(0, 1, 0)",1,6
émelge,émerge,émerger,7,"(0, 1, 0)",1,6
explès,exprès,exprès,7,"(0, 1, 0)",1,6
expile,expire,expirer,7,"(0, 1, 0)",1,6
expiel,expier,expier,6,"(0, 1, 0)",1,6
exècle,exècre,exécrer,7,"(0, 1, 0)",1,6
exaycé,exaucé,exaucer,7,"(0, 1, 0)",1,6
évoqwa,évoqua,évoquer,6,"(0, 1, 0)",1,6
évalwa,évalua,évaluer,6,"(0, 1, 0)",1,6
évacye,évacue,évacuer,6,"(0, 1, 0)",1,6
étioré,étiolé,étioler,6,"(0, 1, 0)",1,6
ethmie,ethnie,ethnie,7,"(0, 1, 0)",1,6
étabri,établi,établir,7,"(0, 1, 0)",1,6
essyie,essuie,essuyer,7,"(0, 1, 0)",1,6
colons,corons,corons,5,"(0, 1, 0)",1,6
colail,corail,corail,6,"(0, 1, 0)",1,6
consur,consul,consul,4,"(0, 1, 0)",1,6
comque,conque,conque,4,"(0, 1, 0)",1,6
conggé,congé,congé,5,"(0, 1, 0)",1,6
conclw,conclu,conclure,4,"(0, 1, 0)",1,6
cognte,comte,comte,6,"(0, 1, 0)",1,6
corons,colons,colons,5,"(0, 1, 0)",1,6
fongcé,foncé,foncé,5,"(0, 1, 0)",1,6
fognce,fonce,foncer,5,"(0, 1, 0)",1,6
frétri,flétri,flétrir,7,"(0, 1, 0)",1,6
fréchi,fléchi,fléchir,7,"(0, 1, 0)",1,6
fratta,flatta,flatter,7,"(0, 1, 0)",1,6
figwre,figure,figure,6,"(0, 1, 0)",1,6
fewtre,feutre,feutre,7,"(0, 1, 0)",1,6
fédélé,fédéré,fédérer,7,"(0, 1, 0)",1,6
fawche,fauche,faucher,7,"(0, 1, 0)",1,6
coling,colin,colin,6,"(0, 1, 0)",1,6
colèle,colère,colère,6,"(0, 1, 0)",1,6
cocong,cocon,cocon,5,"(0, 1, 0)",1,6
cockel,cocker,cocker,5,"(0, 1, 0)",1,6
cobawe,cobaye,cobaye,6,"(0, 1, 0)",1,6
crones,clones,clone,6,"(0, 1, 0)",1,6
fréngi,frémi,frémir,7,"(0, 1, 0)",1,6
frayde,fraude,fraude,7,"(0, 1, 0)",1,6
flappa,frappa,frapper,7,"(0, 1, 0)",1,6
flanco,franco,france,6,"(0, 1, 0)",1,6
foyrra,fourra,fourrer,6,"(0, 1, 0)",1,6
foulni,fourni,fournir,6,"(0, 1, 0)",1,6
fouime,fouine,fouine,6,"(0, 1, 0)",1,6
folçât,forçât,forçât,6,"(0, 1, 0)",1,6
cliqye,clique,clique,6,"(0, 1, 0)",1,6
crient,client,client,7,"(0, 1, 0)",1,6
clawse,clause,clause,7,"(0, 1, 0)",1,6
cirqwe,cirque,cirque,6,"(0, 1, 0)",1,6
cimtre,cintre,cintre,6,"(0, 1, 0)",1,6
ciméma,cinéma,cinéma,6,"(0, 1, 0)",1,6
cigale,cigare,cigare,7,"(0, 1, 0)",1,6
cigare,cigale,cigale,7,"(0, 1, 0)",1,6
gaurer,gauler,gauler,6,"(0, 1, 0)",1,6
galant,garant,garant,7,"(0, 1, 0)",1,6
garère,galère,galère,7,"(0, 1, 0)",1,6
gagnga,gagna,gagner,7,"(0, 1, 0)",1,6
fusiom,fusion,fusion,6,"(0, 1, 0)",1,6
fwsées,fusées,fusées,7,"(0, 1, 0)",1,6
flotta,frotta,frotter,7,"(0, 1, 0)",1,6
flonça,fronça,froncer,6,"(0, 1, 0)",1,6
cielge,cierge,cierge,7,"(0, 1, 0)",1,6
chlono,chrono,chrono,6,"(0, 1, 0)",1,6
chlist,christ,christ,7,"(0, 1, 0)",1,6
chowte,choute,choute,6,"(0, 1, 0)",1,6
choeul,choeur,choeur,5,"(0, 1, 0)",1,6
chrore,chlore,chlore,6,"(0, 1, 0)",1,6
chèvle,chèvre,chèvre,7,"(0, 1, 0)",1,6
chevey,cheveu,cheveux,6,"(0, 1, 0)",1,6
glatta,gratta,gratter,7,"(0, 1, 0)",1,6
glatis,gratis,gratis,7,"(0, 1, 0)",1,6
gowtte,goutte,goutte,6,"(0, 1, 0)",1,6
gourot,goulot,goulot,5,"(0, 1, 0)",1,6
goylée,goulée,goulées,6,"(0, 1, 0)",1,6
gonfra,gonfla,gonfler,5,"(0, 1, 0)",1,6
gognme,gomme,gomme,6,"(0, 1, 0)",1,6
grissa,glissa,glisser,7,"(0, 1, 0)",1,6
glapil,glapir,glapir,6,"(0, 1, 0)",1,6
gélait,gérait,gérer,7,"(0, 1, 0)",1,6
gémère,génère,générer,6,"(0, 1, 0)",1,6
gweule,gueule,gueule,7,"(0, 1, 0)",1,6
glonda,gronda,gronder,6,"(0, 1, 0)",1,6
glogna,grogna,grogner,7,"(0, 1, 0)",1,6
glippe,grippe,grippe,7,"(0, 1, 0)",1,6
glinça,grinça,grincer,7,"(0, 1, 0)",1,6
glimes,grimes,grimes,7,"(0, 1, 0)",1,6
glimer,grimer,grimer,6,"(0, 1, 0)",1,6
gliffe,griffe,griffe,7,"(0, 1, 0)",1,6
gleffe,greffe,greffe,7,"(0, 1, 0)",1,6
chevar,cheval,cheval,7,"(0, 1, 0)",1,6
chélif,chérif,chérif,7,"(0, 1, 0)",1,6
chèqye,chèque,chèque,6,"(0, 1, 0)",1,6
chenir,chenil,chenil,7,"(0, 1, 0)",1,6
chêgne,chêne,chêne,7,"(0, 1, 0)",1,6
chawve,chauve,chauve,7,"(0, 1, 0)",1,6
chaune,chaume,chaume,7,"(0, 1, 0)",1,6
chayde,chaude,chaud,7,"(0, 1, 0)",1,6
chalte,charte,charte,7,"(0, 1, 0)",1,6
chaqwe,chaque,chaque,6,"(0, 1, 0)",1,6
chagnt,chant,chant,7,"(0, 1, 0)",1,6
changp,champ,champ,7,"(0, 1, 0)",1,6
charet,chalet,chalet,7,"(0, 1, 0)",1,6
iromie,ironie,ironie,6,"(0, 1, 0)",1,6
imvita,invita,inviter,6,"(0, 1, 0)",1,6
ingita,imita,imiter,7,"(0, 1, 0)",1,6
irlico,illico,illico,7,"(0, 1, 0)",1,6
ignola,ignora,ignorer,5,"(0, 1, 0)",1,6
haysse,hausse,hausse,7,"(0, 1, 0)",1,6
gyigne,guigne,guigne,7,"(0, 1, 0)",1,6
chaîme,chaîne,chaîne,7,"(0, 1, 0)",1,6
chahyt,chahut,chahut,6,"(0, 1, 0)",1,6
chacyn,chacun,chacun,6,"(0, 1, 0)",1,6
chacar,chacal,chacal,7,"(0, 1, 0)",1,6
celnes,cernes,cerne,7,"(0, 1, 0)",1,6
celise,cerise,cerise,7,"(0, 1, 0)",1,6
cemdre,cendre,cendre,6,"(0, 1, 0)",1,6
céreri,céleri,céleri,7,"(0, 1, 0)",1,6
lacèle,lacère,lacérer,7,"(0, 1, 0)",1,6
raçait,laçait,lacer,7,"(0, 1, 0)",1,6
jwgule,jugule,jugule,7,"(0, 1, 0)",1,6
jychai,juchai,jucher,7,"(0, 1, 0)",1,6
jeûgne,jeûne,jeûne,7,"(0, 1, 0)",1,6
janais,jamais,jamais,7,"(0, 1, 0)",1,6
jairli,jailli,jaillir,7,"(0, 1, 0)",1,6
ilrita,irrita,irriter,7,"(0, 1, 0)",1,6
cavial,caviar,caviar,6,"(0, 1, 0)",1,6
catign,catin,catin,7,"(0, 1, 0)",1,6
castol,castor,castor,5,"(0, 1, 0)",1,6
caster,castel,castel,7,"(0, 1, 0)",1,6
casimo,casino,casino,7,"(0, 1, 0)",1,6
calton,carton,carton,6,"(0, 1, 0)",1,6
caltel,cartel,cartel,7,"(0, 1, 0)",1,6
carmet,carnet,carnet,7,"(0, 1, 0)",1,6
carcam,carcan,carcan,7,"(0, 1, 0)",1,6
calats,carats,carats,7,"(0, 1, 0)",1,6
calafe,carafe,carafe,7,"(0, 1, 0)",1,6
canuon,canyon,canyon,5,"(0, 1, 0)",1,6
camton,canton,canton,5,"(0, 1, 0)",1,6
cangot,canot,canot,5,"(0, 1, 0)",1,6
rigoté,ligoté,ligoter,6,"(0, 1, 0)",1,6
libéla,libéra,libérer,7,"(0, 1, 0)",1,6
leulre,leurre,leurre,7,"(0, 1, 0)",1,6
résion,lésion,lésion,6,"(0, 1, 0)",1,6
résina,lésina,lésiner,7,"(0, 1, 0)",1,6
rargue,largue,larguer,6,"(0, 1, 0)",1,6
rapida,lapida,lapida,7,"(0, 1, 0)",1,6
