Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
muguet,muguet,"(0, 1, 0)",0.38,1,6,2.8,2.8
muffin,muffin,"(0, 1, 0)",2.95,1,6,2.73,2.73
mouise,mouise,"(0, 1, 0)",0.81,1,6,2.58,2.58
morose,morose,"(0, 1, 0)",1.24,1,6,3.05,3.05
morgue,morgue,"(0, 1, 0)",9.95,1,6,3.23,3.23
mongol,mongol,"(0, 1, 0)",1.04999999999999,1,6,3.01,3.01
purent,puer,"(0, 1, 0)",37.8799999999999,1,6,2.88,3.21
puéril,puéril,"(0, 1, 0)",3.74,1,6,3.05,3.05
psaume,psaume,"(0, 1, 0)",1.73,1,6,3.26,3.26
prompt,prompt,"(0, 1, 0)",2.04,1,6,3.3,3.3
prîmes,prendre,"(0, 1, 0)",1880.5,1,6,5.62,1.77
preste,preste,"(0, 1, 0)",0.04,1,6,2.19,2.19
poutre,poutre,"(0, 1, 0)",2.04,1,6,3.49,3.49
raffut,raffut,"(0, 1, 0)",1.56,1,6,2.06,2.06
radeau,radeau,"(0, 1, 0)",2.97,1,6,3.11,3.11
racket,racket,"(0, 1, 0)",2.07,1,6,3.16,3.16
rabbin,rabbin,"(0, 1, 0)",9.36,1,6,3.47,3.47
quinte,quinte,"(0, 1, 0)",1.25,1,6,3.08,3.08
quille,quille,"(0, 1, 0)",2.88999999999999,1,6,2.97,2.97
quidam,quidam,"(0, 1, 0)",0.66,1,6,2.87,2.87
quérir,quérir,"(0, 1, 0)",0.65,1,6,2.37,2.37
quartz,quartz,"(0, 1, 0)",0.45,1,6,3.48,3.48
putois,putois,"(0, 1, 0)",1.06,1,6,2.7,2.7
mitard,mitard,"(0, 1, 0)",1.91,1,6,1.93,1.93
missel,missel,"(0, 1, 0)",0.53,1,6,2.7,2.7
mirage,mirage,"(0, 1, 0)",1.83999999999999,1,6,3.42,3.42
mioche,mioche,"(0, 1, 0)",1.07,1,6,2.48,2.48
minois,minois,"(0, 1, 0)",1.11,1,6,2.65,2.65
mimosa,mimosa,"(0, 1, 0)",2.2,1,6,2.76,2.76
milord,milord,"(0, 1, 0)",2.66,1,6,2.86,2.86
mikado,mikado,"(0, 1, 0)",0.28,1,6,2.65,2.65
merlan,merlan,"(0, 1, 0)",1.76,1,6,2.42,2.42
mégalo,mégalo,"(0, 1, 0)",0.32,1,6,2.5,2.5
médocs,médocs,"(0, 1, 0)",1.29,1,6,3.21,3.21
médium,médium,"(0, 1, 0)",4.97,1,6,3.49,3.49
mécène,mécène,"(0, 1, 0)",0.69,1,6,3.12,3.12
mazout,mazout,"(0, 1, 0)",1.42,1,6,2.97,2.97
rebuts,rebut,"(0, 1, 0)",2.17999999999999,1,6,2.93,2.54
ravier,ravier,"(0, 1, 0)",0.0,1,6,2.48,2.48
rauque,rauque,"(0, 1, 0)",0.44,1,6,2.83,2.83
ration,ration,"(0, 1, 0)",3.59,1,6,3.34,3.34
râteau,râteau,"(0, 1, 0)",0.77,1,6,2.96,2.96
rapace,rapace,"(0, 1, 0)",1.86999999999999,1,6,2.87,2.87
ragoût,ragoût,"(0, 1, 0)",3.37,1,6,2.89,2.89
ragots,ragots,"(0, 1, 0)",5.71,1,6,2.93,2.93
rafiot,rafiot,"(0, 1, 0)",1.08,1,6,2.02,2.02
rimmel,rimmel,"(0, 1, 0)",0.16,1,6,2.1,2.1
rictus,rictus,"(0, 1, 0)",0.25,1,6,2.73,2.73
révolu,révolu,"(0, 1, 0)",2.19999999999999,1,6,3.11,3.11
rétine,rétine,"(0, 1, 0)",0.69,1,6,3.09,3.09
ressac,ressac,"(0, 1, 0)",0.14,1,6,2.47,2.47
résidu,résidu,"(0, 1, 0)",2.72,1,6,3.11,3.11
repens,repentir,"(0, 1, 0)",8.43,1,6,3.24,2.62
relent,relent,"(0, 1, 0)",0.33,1,6,2.33,2.33
reggae,reggae,"(0, 1, 0)",1.79,1,6,3.33,3.33
récifs,récifs,"(0, 1, 0)",0.69,1,6,3.09,3.09
masure,masure,"(0, 1, 0)",0.47,1,6,2.45,2.45
mastic,mastiquer,"(0, 1, 0)",0.47,1,6,2.12,2.74
marmot,marmot,"(0, 1, 0)",1.21,1,6,2.31,2.31
maquis,maquis,"(0, 1, 0)",0.91,1,6,3.32,3.32
magnum,magnum,"(0, 1, 0)",3.62,1,6,3.26,3.26
madone,madone,"(0, 1, 0)",4.9,1,6,3.04,3.04
maboul,maboul,"(0, 1, 0)",0.92,1,6,2.2,2.2
rotule,rotule,"(0, 1, 0)",1.29,1,6,2.83,2.83
roseau,roseau,"(0, 1, 0)",1.13,1,6,2.89,2.89
rosbif,rosbif,"(0, 1, 0)",1.80999999999999,1,6,2.56,2.56
roquet,roquet,"(0, 1, 0)",0.23,1,6,2.37,2.37
ronron,ronron,"(0, 1, 0)",0.16,1,6,2.26,2.26
romane,romane,"(0, 1, 0)",0.04,1,6,3.49,3.49
rococo,rococo,"(0, 1, 0)",0.14,1,6,2.56,2.56
ripper,ripper,"(0, 1, 0)",0.31,1,6,2.47,2.47
lutins,lutins,"(0, 1, 0)",1.01,1,6,3.05,3.05
luette,luette,"(0, 1, 0)",0.03,1,6,1.92,1.92
loutre,loutre,"(0, 1, 0)",1.3,1,6,2.99,2.99
loulou,loulou,"(0, 1, 0)",1.45,1,6,3.25,3.25
lotion,lotion,"(0, 1, 0)",1.53,1,6,2.87,2.87
loquet,loquet,"(0, 1, 0)",0.6,1,6,2.53,2.53
loggia,loggia,"(0, 1, 0)",0.1,1,6,2.67,2.67
livide,livide,"(0, 1, 0)",0.74,1,6,2.42,2.42
lipide,lipide,"(0, 1, 0)",0.01,1,6,2.04,2.04
saphir,saphir,"(0, 1, 0)",0.38,1,6,3.13,3.13
salami,salami,"(0, 1, 0)",2.04,1,6,2.56,2.56
sagace,sagace,"(0, 1, 0)",0.09,1,6,2.06,2.06
safran,safran,"(0, 1, 0)",0.53,1,6,3.38,3.38
safari,safari,"(0, 1, 0)",1.58,1,6,3.35,3.35
sabord,sabord,"(0, 1, 0)",0.03,1,6,1.92,1.92
rustre,rustre,"(0, 1, 0)",2.03,1,6,2.68,2.68
rupins,rupins,"(0, 1, 0)",0.46,1,6,1.24,1.24
lingot,lingot,"(0, 1, 0)",1.58,1,6,2.63,2.63
limbes,limbes,"(0, 1, 0)",0.81,1,6,2.99,2.99
limace,limace,"(0, 1, 0)",4.01,1,6,2.76,2.76
lièvre,lièvre,"(0, 1, 0)",4.3,1,6,3.38,3.38
liesse,liesse,"(0, 1, 0)",1.39,1,6,3.01,3.01
lierre,lierre,"(0, 1, 0)",0.42,1,6,2.99,2.99
lichen,lichen,"(0, 1, 0)",0.11,1,6,2.61,2.61
libido,libido,"(0, 1, 0)",1.79,1,6,3.28,3.28
lézard,lézard,"(0, 1, 0)",6.13,1,6,3.3,3.3
légume,légume,"(0, 1, 0)",15.16,1,6,3.42,3.42
lavabo,lavabo,"(0, 1, 0)",3.38,1,6,3.22,3.22
sermon,sermon,"(0, 1, 0)",7.6,1,6,3.35,3.35
sérail,sérail,"(0, 1, 0)",0.47,1,6,2.72,2.72
sénile,sénile,"(0, 1, 0)",1.94,1,6,2.88,2.88
sélect,sélect,"(0, 1, 0)",0.08,1,6,2.45,2.45
select,select,"(0, 1, 0)",0.12,1,6,2.87,2.87
scribe,scribe,"(0, 1, 0)",2.05,1,6,3.04,3.04
scotch,scotch,"(0, 1, 0)",9.3,1,6,3.29,3.29
savane,savane,"(0, 1, 0)",0.34,1,6,3.16,3.16
satyre,satyre,"(0, 1, 0)",0.99,1,6,2.68,2.68
lascar,lascar,"(0, 1, 0)",1.34,1,6,2.37,2.37
larynx,larynx,"(0, 1, 0)",0.94,1,6,2.77,2.77
larcin,larcin,"(0, 1, 0)",0.6,1,6,2.47,2.47
larbin,larbin,"(0, 1, 0)",3.17,1,6,2.71,2.71
lapsus,lapsus,"(0, 1, 0)",0.93,1,6,3.04,3.04
langes,lange,"(0, 1, 0)",1.4,1,6,3.15,2.36
landau,landau,"(0, 1, 0)",0.98,1,6,2.95,2.95
laitue,laitue,"(0, 1, 0)",1.97,1,6,2.98,2.98
laiton,laiton,"(0, 1, 0)",0.21,1,6,3.15,3.15
lagune,lagune,"(0, 1, 0)",2.84,1,6,3.03,3.03
slalom,slalom,"(0, 1, 0)",0.2,1,6,3.38,3.38
siphon,siphon,"(0, 1, 0)",0.43,1,6,2.96,2.96
sillon,sillon,"(0, 1, 0)",0.73,1,6,3.26,3.26
shaman,shaman,"(0, 1, 0)",0.81,1,6,2.61,2.61
sésame,sésame,"(0, 1, 0)",1.26,1,6,3.27,3.27
labour,labourer,"(0, 1, 0)",2.29,1,6,2.68,3.32
labeur,labor,"(0, 1, 0)",3.73999999999999,1,6,3.02,3.32
klaxon,klaxon,"(0, 1, 0)",5.55,1,6,3.01,3.01
kimono,kimono,"(0, 1, 0)",1.84,1,6,2.95,2.95
kebabs,kebabs,"(0, 1, 0)",0.23,1,6,2.76,2.76
karaté,karaté,"(0, 1, 0)",2.64,1,6,3.34,3.34
jument,jument,"(0, 1, 0)",6.67,1,6,3.33,3.33
joujou,joujou,"(0, 1, 0)",2.44999999999999,1,6,2.91,2.91
sphinx,sphinx,"(0, 1, 0)",1.27,1,6,3.16,3.16
spasme,spasme,"(0, 1, 0)",2.13,1,6,2.57,2.57
soumet,soumettre,"(0, 1, 0)",17.1399999999999,1,6,4.09,3.44
soufre,soufre,"(0, 1, 0)",2.39,1,6,3.47,3.47
sondes,sonde,"(0, 1, 0)",6.85999999999999,1,6,3.91,3.26
jasmin,jasmin,"(0, 1, 0)",1.57,1,6,3.27,3.27
jargon,jargon,"(0, 1, 0)",1.9,1,6,3.41,3.41
jaguar,jaguar,"(0, 1, 0)",0.65,1,6,3.41,3.41
intrus,intrus,"(0, 1, 0)",4.93,1,6,3.31,3.31
intact,intact,"(0, 1, 0)",11.89,1,6,3.49,3.49
instit,instit,"(0, 1, 0)",0.98,1,6,2.87,2.87
injure,injure,"(0, 1, 0)",4.57,1,6,3.35,3.35
infime,infime,"(0, 1, 0)",2.09,1,6,3.43,3.43
tacite,tacite,"(0, 1, 0)",0.58,1,6,3.31,3.31
svelte,svelte,"(0, 1, 0)",0.39,1,6,2.63,2.63
suture,suture,"(0, 1, 0)",3.77,1,6,3.29,3.29
sureau,sureau,"(0, 1, 0)",0.15,1,6,2.83,2.83
subite,subite,"(0, 1, 0)",1.59999999999999,1,6,3.19,3.19
string,string,"(0, 1, 0)",2.59,1,6,3.45,3.45
stéréo,stéréo,"(0, 1, 0)",2.47,1,6,3.36,3.36
steppe,steppe,"(0, 1, 0)",2.78,1,6,2.81,2.81
infect,infecter,"(0, 1, 0)",10.68,1,6,2.94,2.61
inerte,inerte,"(0, 1, 0)",0.96,1,6,3.08,3.08
indigo,indigo,"(0, 1, 0)",0.49,1,6,3.2,3.2
indics,indics,"(0, 1, 0)",1.03,1,6,2.05,2.05
idylle,idylle,"(0, 1, 0)",1.07,1,6,3.12,3.12
huître,huître,"(0, 1, 0)",4.0,1,6,3.02,3.02
hublot,hublot,"(0, 1, 0)",2.61,1,6,2.9,2.9
housse,housse,"(0, 1, 0)",0.84,1,6,3.28,3.28
hourra,hourra,"(0, 1, 0)",7.29,1,6,2.62,2.62
hostie,hostie,"(0, 1, 0)",2.31,1,6,3.06,3.06
hoquet,hoquet,"(0, 1, 0)",1.73,1,6,3.0,3.0
homard,homard,"(0, 1, 0)",4.97,1,6,3.31,3.31
hippie,hippie,"(0, 1, 0)",4.93,1,6,3.24,3.24
hilare,hilare,"(0, 1, 0)",0.14,1,6,2.63,2.63
hernie,hernie,"(0, 1, 0)",2.85,1,6,3.05,3.05
hélium,hélium,"(0, 1, 0)",0.99,1,6,3.16,3.16
hélice,hélice,"(0, 1, 0)",2.83,1,6,3.32,3.32
tarots,tarots,"(0, 1, 0)",0.28,1,6,2.21,2.21
tandem,tandem,"(0, 1, 0)",0.6,1,6,3.4,3.4
tamoul,tamoul,"(0, 1, 0)",0.0,1,6,2.55,2.55
talion,talion,"(0, 1, 0)",0.05,1,6,2.73,2.73
tairai,taire,"(0, 1, 0)",140.209999999999,1,6,4.14,2.34
harpon,harpon,"(0, 1, 0)",0.75,1,6,2.82,2.82
harpie,harpie,"(0, 1, 0)",0.64,1,6,2.31,2.31
hargne,hargne,"(0, 1, 0)",0.42,1,6,2.88,2.88
hareng,hareng,"(0, 1, 0)",2.79,1,6,2.88,2.88
hammam,hammam,"(0, 1, 0)",0.58,1,6,3.2,3.2
haltes,halte,"(0, 1, 0)",18.07,1,6,3.78,2.67
hagard,hagard,"(0, 1, 0)",0.46,1,6,2.41,2.41
gynéco,gynéco,"(0, 1, 0)",0.96,1,6,3.06,3.06
tisane,tisane,"(0, 1, 0)",2.87,1,6,3.11,3.11
thorax,thorax,"(0, 1, 0)",3.62,1,6,3.38,3.38
tertre,tertre,"(0, 1, 0)",0.16,1,6,2.92,2.92
teckel,teckel,"(0, 1, 0)",0.21,1,6,2.25,2.25
taudis,taudis,"(0, 1, 0)",4.17,1,6,2.98,2.98
guenon,guenon,"(0, 1, 0)",0.57,1,6,2.56,2.56
grives,grives,"(0, 1, 0)",1.21,1,6,2.43,2.43
grenat,grenat,"(0, 1, 0)",0.18,1,6,2.85,2.85
gredin,gredin,"(0, 1, 0)",1.25,1,6,2.29,2.29
gratin,gratin,"(0, 1, 0)",1.63,1,6,3.29,3.29
grappe,grappe,"(0, 1, 0)",2.52,1,6,3.2,3.2
gramme,gramme,"(0, 1, 0)",5.81,1,6,3.42,3.42
gradin,gradin,"(0, 1, 0)",1.06,1,6,2.45,2.45
gousse,gousse,"(0, 1, 0)",0.51,1,6,2.79,2.79
tourbe,tourbe,"(0, 1, 0)",0.44,1,6,2.99,2.99
toupie,toupie,"(0, 1, 0)",1.5,1,6,2.85,2.85
toupet,toupet,"(0, 1, 0)",2.08,1,6,2.71,2.71
touffe,touffe,"(0, 1, 0)",2.2,1,6,3.08,3.08
toubib,toubib,"(0, 1, 0)",6.62,1,6,2.95,2.95
torero,torero,"(0, 1, 0)",1.17,1,6,2.47,2.47
tondre,tondre,"(0, 1, 0)",2.4,1,6,3.03,3.03
toison,toison,"(0, 1, 0)",0.69,1,6,3.12,3.12
titane,titane,"(0, 1, 0)",1.69,1,6,3.22,3.22
tricot,tricot,"(0, 1, 0)",1.44,1,6,3.15,3.15
tribut,tribut,"(0, 1, 0)",0.69,1,6,3.34,3.34
treuil,treuil,"(0, 1, 0)",1.34,1,6,2.85,2.85
trépas,trépas,"(0, 1, 0)",0.38,1,6,2.69,2.69
trèfle,trèfle,"(0, 1, 0)",2.75,1,6,3.25,3.25
travée,travée,"(0, 1, 0)",0.11,1,6,2.84,2.84
trauma,trauma,"(0, 1, 0)",4.44,1,6,3.03,3.03
transe,transe,"(0, 1, 0)",2.49,1,6,3.15,3.15
traire,traire,"(0, 1, 0)",1.8,1,6,2.82,2.82
tracas,tracas,"(0, 1, 0)",1.43,1,6,3.05,3.05
toutou,toutou,"(0, 1, 0)",5.65,1,6,3.12,3.12
tourte,tourte,"(0, 1, 0)",1.15,1,6,2.7,2.7
gourou,gourou,"(0, 1, 0)",1.63,1,6,3.36,3.36
gourds,gourds,"(0, 1, 0)",0.0,1,6,1.24,1.24
gourde,gourde,"(0, 1, 0)",3.34,1,6,3.12,3.12
goujat,goujat,"(0, 1, 0)",1.23,1,6,2.39,2.39
gosier,gosier,"(0, 1, 0)",1.2,1,6,2.88,2.88
gomina,gomina,"(0, 1, 0)",0.14,1,6,1.5,1.5
glotte,glotte,"(0, 1, 0)",0.12,1,6,2.46,2.46
glaive,glaive,"(0, 1, 0)",1.71,1,6,3.02,3.02
glaise,glaise,"(0, 1, 0)",1.71,1,6,2.59,2.59
gisent,gisent,"(0, 1, 0)",0.22,1,6,2.48,2.48
girafe,girafe,"(0, 1, 0)",3.5,1,6,3.14,3.14
gigolo,gigolo,"(0, 1, 0)",1.01,1,6,2.77,2.77
germes,germe,"(0, 1, 0)",2.09,1,6,3.17,3.23
turent,turent,"(0, 1, 0)",0.2,1,6,1.6,1.6
turbin,turbine,"(0, 1, 0)",1.61,1,6,3.24,1.92
turban,turban,"(0, 1, 0)",0.73,1,6,3.13,3.13
tulipe,tulipe,"(0, 1, 0)",2.63,1,6,2.89,2.89
truite,truite,"(0, 1, 0)",3.65,1,6,3.25,3.25
truand,truand,"(0, 1, 0)",5.79,1,6,2.91,2.91
trombe,trombe,"(0, 1, 0)",0.81,1,6,2.93,2.93
trogne,trogne,"(0, 1, 0)",0.07,1,6,2.02,2.02
vaudou,vaudou,"(0, 1, 0)",4.38,1,6,3.1,3.1
vassal,vassal,"(0, 1, 0)",2.24,1,6,3.22,3.22
varech,varech,"(0, 1, 0)",0.25,1,6,2.18,2.18
vaille,valoir,"(0, 1, 0)",221.92,1,6,4.14,3.3
vahiné,vahiné,"(0, 1, 0)",0.09,1,6,1.69,1.69
ulcère,ulcère,"(0, 1, 0)",4.72,1,6,3.08,3.08
typhus,typhus,"(0, 1, 0)",1.74,1,6,2.92,2.92
typhon,typhon,"(0, 1, 0)",0.72,1,6,3.12,3.12
tympan,tympan,"(0, 1, 0)",1.25,1,6,3.04,3.04
geisha,geisha,"(0, 1, 0)",2.23,1,6,2.81,2.81
gaules,gaul,"(0, 1, 0)",0.86,1,6,1.96,3.12
garrot,garrot,"(0, 1, 0)",1.55,1,6,2.9,2.9
gangue,gangue,"(0, 1, 0)",0.01,1,6,2.31,2.31
galant,galant,"(0, 1, 0)",6.37,1,6,3.25,3.25
gadoue,gadoue,"(0, 1, 0)",0.37,1,6,2.21,2.21
gadget,gadget,"(0, 1, 0)",2.81,1,6,3.36,3.36
futile,futile,"(0, 1, 0)",2.94,1,6,3.16,3.16
vigile,vigile,"(0, 1, 0)",3.74,1,6,3.3,3.3
vessie,vessie,"(0, 1, 0)",3.21,1,6,3.33,3.33
vertex,vertex,"(0, 1, 0)",0.0,1,6,2.26,2.26
verrue,verrue,"(0, 1, 0)",1.2,1,6,2.62,2.62
verrou,verrou,"(0, 1, 0)",5.28,1,6,3.32,3.32
vérole,vérole,"(0, 1, 0)",0.79,1,6,2.63,2.63
verger,verger,"(0, 1, 0)",3.13,1,6,3.38,3.38
futaie,futaie,"(0, 1, 0)",0.02,1,6,2.39,2.39
fusain,fusain,"(0, 1, 0)",0.32,1,6,2.63,2.63
furtif,furtif,"(0, 1, 0)",2.13,1,6,2.98,2.98
fugace,fugace,"(0, 1, 0)",0.85,1,6,2.71,2.71
friand,friand,"(0, 1, 0)",0.36,1,6,2.86,2.86
fracas,fracas,"(0, 1, 0)",4.17,1,6,3.15,3.15
fourmi,fourmi,"(0, 1, 0)",9.61,1,6,3.29,3.29
fougue,fougue,"(0, 1, 0)",1.17,1,6,3.22,3.22
foison,foison,"(0, 1, 0)",0.31,1,6,2.86,2.86
foetus,foetus,"(0, 1, 0)",3.06,1,6,3.16,3.16
flocon,flocon,"(0, 1, 0)",2.61,1,6,2.89,2.89
flegme,flegme,"(0, 1, 0)",0.22,1,6,2.6,2.6
flaque,flaque,"(0, 1, 0)",3.52,1,6,3.1,3.1
flacon,flacon,"(0, 1, 0)",4.93,1,6,3.46,3.46
fiesta,fiesta,"(0, 1, 0)",2.07,1,6,3.3,3.3
fiente,fiente,"(0, 1, 0)",0.99,1,6,2.41,2.41
zouave,zouave,"(0, 1, 0)",0.46,1,6,2.48,2.48
zigzag,zigzag,"(0, 1, 0)",0.41,1,6,2.77,2.77
vortex,vortex,"(0, 1, 0)",6.14,1,6,3.07,3.07
virile,viril,"(0, 1, 0)",4.82,1,6,3.3,2.94
vipère,vipère,"(0, 1, 0)",4.84,1,6,3.04,3.04
amputa,amputer,"(0, 1, 0)",1.28,1,6,2.88,1.03
amorce,amorce,"(0, 1, 0)",1.55,1,6,3.48,3.48
amarre,amarre,"(0, 1, 0)",1.87,1,6,2.36,2.36
alluma,allumer,"(0, 1, 0)",58.76,1,6,3.87,2.31
agréer,agréer,"(0, 1, 0)",0.45,1,6,2.86,2.86
affala,affaler,"(0, 1, 0)",0.92,1,6,2.14,1.27
adulée,aduler,"(0, 1, 0)",0.34,1,6,1.93,2.21
adopta,adopter,"(0, 1, 0)",14.74,1,6,4.29,2.91
admira,admirer,"(0, 1, 0)",30.37,1,6,3.9,2.21
acheva,achever,"(0, 1, 0)",22.41,1,6,3.83,2.87
acheta,acheter,"(0, 1, 0)",287.6,1,6,5.02,3.01
accusa,accuser,"(0, 1, 0)",65.93,1,6,3.9,2.57
abrège,abréger,"(0, 1, 0)",2.86,1,6,2.9,2.46
fiasco,fiasco,"(0, 1, 0)",1.95,1,6,3.42,3.42
fiacre,fiacre,"(0, 1, 0)",1.39,1,6,2.83,2.83
fétide,fétide,"(0, 1, 0)",1.1,1,6,2.64,2.64
féodal,féodal,"(0, 1, 0)",0.13,1,6,3.21,3.21
féline,félin,"(0, 1, 0)",0.23,1,6,3.09,2.71
fayots,fayots,"(0, 1, 0)",0.32,1,6,2.01,2.01
faucon,faucon,"(0, 1, 0)",5.93,1,6,3.44,3.44
fanons,fanons,"(0, 1, 0)",0.01,1,6,2.08,2.08
fanion,fanion,"(0, 1, 0)",0.16,1,6,2.79,2.79
fakirs,fakirs,"(0, 1, 0)",0.28,1,6,1.75,1.75
balise,balise,"(0, 1, 0)",3.12,1,6,3.35,3.35
bâilla,bâiller,"(0, 1, 0)",1.14,1,6,2.12,1.08
avorta,avorter,"(0, 1, 0)",4.81,1,6,3.37,1.45
avança,avancer,"(0, 1, 0)",173.739999999999,1,6,4.51,2.97
augure,augure,"(0, 1, 0)",2.57,1,6,3.33,3.33
attira,attirer,"(0, 1, 0)",51.43,1,6,4.36,2.95
attela,atteler,"(0, 1, 0)",1.26,1,6,2.94,1.82
assena,assener,"(0, 1, 0)",0.01,1,6,1.81,1.09
aspira,aspirer,"(0, 1, 0)",10.28,1,6,3.41,1.54
aplomb,aplomb,"(0, 1, 0)",1.61,1,6,3.27,3.27
faisan,faisan,"(0, 1, 0)",1.12,1,6,2.84,2.84
faciès,faciès,"(0, 1, 0)",0.21,1,6,3.24,3.24
extase,extase,"(0, 1, 0)",3.67,1,6,3.31,3.31
exquis,exquis,"(0, 1, 0)",6.37,1,6,3.26,3.26
exempt,exempt,"(0, 1, 0)",0.14,1,6,3.15,3.15
étrier,étrier,"(0, 1, 0)",0.83,1,6,2.88,2.88
blotti,blottir,"(0, 1, 0)",1.78,1,6,2.52,2.44
blinde,blinder,"(0, 1, 0)",7.69,1,6,2.52,2.85
beugla,beugler,"(0, 1, 0)",0.19,1,6,2.09,1.02
bêlent,bêler,"(0, 1, 0)",0.0,1,6,1.72,1.41
bégaie,bégayer,"(0, 1, 0)",1.69,1,6,2.38,2.31
basset,basset,"(0, 1, 0)",0.7,1,6,2.74,2.74
basané,basané,"(0, 1, 0)",0.36,1,6,2.46,2.46
éteins,éteindre,"(0, 1, 0)",54.97,1,6,3.98,3.05
étable,étable,"(0, 1, 0)",5.36999999999999,1,6,3.12,3.12
essieu,essieu,"(0, 1, 0)",0.28,1,6,3.04,3.04
essaim,essaim,"(0, 1, 0)",0.97,1,6,2.96,2.96
esquif,esquif,"(0, 1, 0)",2.35,1,6,1.99,1.99
érudit,érudit,"(0, 1, 0)",1.82,1,6,3.32,3.32
ersatz,ersatz,"(0, 1, 0)",0.21,1,6,2.76,2.76
ermite,ermite,"(0, 1, 0)",2.23,1,6,3.24,3.24
éphèbe,éphèbe,"(0, 1, 0)",0.06,1,6,2.19,2.19
éperon,éperon,"(0, 1, 0)",1.07,1,6,2.91,2.91
caille,caille,"(0, 1, 0)",3.52,1,6,3.22,3.22
bruine,bruine,"(0, 1, 0)",0.2,1,6,2.43,2.43
brouta,brouter,"(0, 1, 0)",0.86,1,6,2.66,1.05
brilla,briller,"(0, 1, 0)",26.68,1,6,3.73,2.0
braqua,braquer,"(0, 1, 0)",14.59,1,6,3.37,1.52
brandi,brandir,"(0, 1, 0)",3.48999999999999,1,6,3.01,3.0
braise,braise,"(0, 1, 0)",2.06,1,6,2.93,2.93
bourru,bourru,"(0, 1, 0)",0.32,1,6,2.62,2.62
bourra,bourrer,"(0, 1, 0)",32.6,1,6,3.14,1.32
blouse,blouse,"(0, 1, 0)",5.71,1,6,3.41,3.41
citait,citer,"(0, 1, 0)",12.03,1,6,4.33,2.83
ciseau,ciseau,"(0, 1, 0)",8.72,1,6,3.06,3.06
cingle,cingle,"(0, 1, 0)",0.26,1,6,2.03,2.03
chouïa,chouïa,"(0, 1, 0)",0.28,1,6,2.39,2.39
chique,chique,"(0, 1, 0)",0.38,1,6,2.41,2.41
chipée,chiper,"(0, 1, 0)",1.07,1,6,2.39,1.43
châtié,châtier,"(0, 1, 0)",2.14,1,6,2.62,2.47
cavale,cavaler,"(0, 1, 0)",5.1,1,6,2.07,3.32
calque,calque,"(0, 1, 0)",0.27,1,6,2.98,2.98
caillé,cailler,"(0, 1, 0)",0.22,1,6,2.43,2.75
enclin,enclin,"(0, 1, 0)",2.02,1,6,3.34,3.34
encens,encens,"(0, 1, 0)",2.44,1,6,3.25,3.25
élixir,élixir,"(0, 1, 0)",1.52,1,6,2.89,2.89
égérie,égérie,"(0, 1, 0)",0.46,1,6,3.19,3.19
effroi,effroi,"(0, 1, 0)",2.83,1,6,3.18,3.18
eczéma,eczéma,"(0, 1, 0)",0.64,1,6,2.85,2.85
écuyer,écuyer,"(0, 1, 0)",1.29999999999999,1,6,3.42,3.42
éclore,éclore,"(0, 1, 0)",1.45,1,6,3.02,3.02
craqua,craquer,"(0, 1, 0)",19.47,1,6,3.82,1.71
cracha,cracher,"(0, 1, 0)",27.7,1,6,3.74,2.16
coucha,coucher,"(0, 1, 0)",217.51,1,6,4.56,2.31
corset,corset,"(0, 1, 0)",1.51,1,6,3.03,3.03
corsée,corser,"(0, 1, 0)",0.17,1,6,2.4,2.16
coquet,coquet,"(0, 1, 0)",2.26,1,6,2.77,2.77
convia,convier,"(0, 1, 0)",0.93,1,6,2.62,1.48
confia,confier,"(0, 1, 0)",37.8899999999999,1,6,4.08,3.09
compta,compter,"(0, 1, 0)",115.169999999999,1,6,4.8,3.3
cligna,cligner,"(0, 1, 0)",2.34,1,6,2.54,1.81
clapet,clapet,"(0, 1, 0)",0.98,1,6,2.95,2.95
druide,druide,"(0, 1, 0)",1.17,1,6,2.96,2.96
dragée,dragée,"(0, 1, 0)",1.34999999999999,1,6,2.42,2.42
doudou,doudou,"(0, 1, 0)",0.58,1,6,3.27,3.27
dolmen,dolmen,"(0, 1, 0)",0.0,1,6,2.7,2.7
docile,docile,"(0, 1, 0)",2.12,1,6,3.17,3.17
dispos,disposer,"(0, 1, 0)",20.33,1,6,4.12,2.99
domina,dominer,"(0, 1, 0)",14.3,1,6,3.68,2.8
digère,digérer,"(0, 1, 0)",5.27,1,6,3.44,2.94
dévala,dévaler,"(0, 1, 0)",1.37,1,6,2.46,1.39
déroba,dérober,"(0, 1, 0)",6.12,1,6,3.21,1.72
dérapa,déraper,"(0, 1, 0)",3.42999999999999,1,6,2.84,1.32
démoli,démolir,"(0, 1, 0)",16.4,1,6,3.48,3.28
décelé,déceler,"(0, 1, 0)",1.44,1,6,3.37,2.85
daigna,daigner,"(0, 1, 0)",2.15999999999999,1,6,2.15,1.73
crypte,crypte,"(0, 1, 0)",2.83,1,6,3.22,3.22
crispa,crispa,"(0, 1, 0)",0.0,1,6,2.03,2.03
crions,crier,"(0, 1, 0)",0.79,1,6,4.22,2.23
diffus,diffuser,"(0, 1, 0)",0.17,1,6,4.05,3.04
diapos,diapos,"(0, 1, 0)",1.13,1,6,2.48,2.48
dévots,dévots,"(0, 1, 0)",0.39,1,6,2.51,2.51
